,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
99,1811256000.0,871925472.0,633131688.96,CFHW_SchedulePDP_hwcf,1580.79,17.34,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,550054.09375,9.0,33.96,8.0,6.0,3316313160.96,784.0,9.0
100,1475218400.0,474968958.24,932341689.71,CFHW_SchedulePDP_hwcf,1964.79,28.49,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,237599.0,112.0,45.89,8.0,6.0,2882529047.95,784.0,112.0
101,1475464000.0,474611062.08,965078227.3,CFHW_SchedulePDP_hwcf,1953.21,24.87,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,273067.8125,56.0,30.94,8.0,6.0,2915153289.38,784.0,56.0
102,1475464000.0,685935816.0,976696903.46,CFHW_SchedulePDP_hwcf,1950.91,24.87,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,271075.09375,56.0,23.41,8.0,6.0,3138096719.46,784.0,56.0
103,1475218400.0,468214014.24,968439856.43,CFHW_SchedulePDP_hwcf,1967.09,24.99,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,270848.8125,112.0,30.7,8.0,6.0,2911872270.67,784.0,112.0
104,1744555200.0,878492256.0,567402378.24,CFHW_SchedulePDP_hwcf,1583.09,17.97,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,502506.375,9.0,44.76,8.0,6.0,3190449834.24,784.0,9.0
105,1504612800.0,728359608.0,699106221.04,CFHW_SchedulePDP_hwcf,1659.59,25.67,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,273279.375,27.0,41.15,8.0,6.0,2932078629.04,784.0,27.0
106,1513713600.0,721792824.0,754899051.76,CFHW_SchedulePDP_hwcf,1657.29,23.04,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,306334.09375,27.0,26.79,8.0,6.0,2990405475.76,784.0,27.0
107,1588788800.0,522811014.72,652656644.96,CFHW_SchedulePDP_hwcf,1611.21,23.47,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,329531.8125,18.0,35.18,8.0,6.0,2764256459.6800003,784.0,18.0
108,1520776000.0,485081783.04,825046781.6,CFHW_SchedulePDP_hwcf,1728.21,25.23,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,283261.8125,36.0,32.13,8.0,6.0,2830904564.64,784.0,36.0
109,1478356800.0,694022856.0,847327349.72,CFHW_SchedulePDP_hwcf,1814.79,24.23,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,278196.09375,45.0,24.48,8.0,6.0,3019707005.7200003,784.0,45.0
110,1475218400.0,679738836.0,980058532.59,CFHW_SchedulePDP_hwcf,1964.79,24.99,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,268856.09375,112.0,23.11,8.0,6.0,3135015768.59,784.0,112.0
111,1499390400.0,739712616.0,624695522.4,CFHW_SchedulePDP_hwcf,1611.21,23.94,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,292867.375,18.0,42.83,8.0,6.0,2863798538.4,784.0,18.0
