,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
62,2411435200.0,614192472.0,1246257120.64,FCHW_SchedulePDP_hwcf,1955.34,66.1,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,413922.0625,27.0,46.28,8.0,6.0,4271884792.6400003,784.0,27.0
63,2283428800.0,631525680.0,1238660204.22,FCHW_SchedulePDP_hwcf,1831.57,66.94,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,451269.40625,27.0,22.72,8.0,6.0,4153614684.2200003,784.0,27.0
64,2380171200.0,800055794.88,753004131.36,FCHW_SchedulePDP_hwcf,1610.09,43.07,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,669110.3125,9.0,46.87,8.0,6.0,3933231126.2400002,784.0,9.0
65,2227966400.0,589929315.84,1229485691.62,FCHW_SchedulePDP_hwcf,1950.91,72.56,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,421077.40625,56.0,19.52,8.0,6.0,4047381407.46,784.0,56.0
66,2262780000.0,567077613.6,1226724368.37,FCHW_SchedulePDP_hwcf,2016.09,71.07,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,398206.0625,112.0,45.37,8.0,6.0,4056581981.97,784.0,112.0
67,2318980800.0,605238524.16,1236805360.34,FCHW_SchedulePDP_hwcf,2003.84,78.55,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,398029.3125,45.0,46.25,8.0,6.0,4161024684.5,784.0,45.0
68,2260964800.0,602140124.16,1242937607.14,FCHW_SchedulePDP_hwcf,1872.91,71.34,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,427065.40625,45.0,20.61,8.0,6.0,4106042531.3,784.0,45.0
69,2498366400.0,632015931.84,992005821.28,FCHW_SchedulePDP_hwcf,1735.35,64.62,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,392078.5,18.0,48.21,8.0,6.0,4122388153.12,784.0,18.0
70,2503588800.0,618412200.0,1246176784.52,FCHW_SchedulePDP_hwcf,1953.04,69.81,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,372910.5,27.0,47.12,8.0,6.0,4368177784.52,784.0,27.0
71,2407467200.0,627796203.84,1004070884.4,FCHW_SchedulePDP_hwcf,1737.65,61.81,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,431649.0625,18.0,47.21,8.0,6.0,4039334288.2400002,784.0,18.0
72,2703806400.0,784098061.44,715856800.96,FCHW_SchedulePDP_hwcf,1621.79,41.7,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,593063.5,9.0,48.12,8.0,6.0,4203761262.4,784.0,9.0
73,2668548800.0,779878333.44,742865662.08,FCHW_SchedulePDP_hwcf,1613.59,41.98,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,623197.0625,9.0,46.39,8.0,6.0,4191292795.52,784.0,9.0
74,2285982400.0,593027715.84,1223353444.82,FCHW_SchedulePDP_hwcf,2003.84,80.2,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,392041.3125,56.0,45.72,8.0,6.0,4102363560.66,784.0,56.0
