,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
78,14756172800.0,3495849553.92,4925528928.64,FCHW_SchedulePDP_hwcf,986.51,310.57,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2402059.5625,27.0,75.13,7.0,9.0,23177551282.559998,784.0,27.0
79,12277478400.0,3194781726.72,3083075136.0,FCHW_SchedulePDP_hwcf,1089.87,275.42,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2214616.8125,45.0,66.74,7.0,9.0,18555335262.72,784.0,45.0
80,12277478400.0,3194781726.72,3083075136.0,FCHW_SchedulePDP_hwcf,1089.87,275.42,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2214616.8125,112.0,66.74,7.0,9.0,18555335262.72,784.0,112.0
81,12081792000.0,3194612275.2,3050198208.0,FCHW_SchedulePDP_hwcf,1089.87,252.53,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2231476.75,56.0,61.13,7.0,9.0,18326602483.2,784.0,56.0
82,12500403200.0,4653421854.72,2004895152.0,FCHW_SchedulePDP_hwcf,696.12,221.33,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2263549.75,9.0,61.1,7.0,9.0,19158720206.72,784.0,9.0
83,14344729600.0,3197706270.72,4828275985.92,FCHW_SchedulePDP_hwcf,1069.2,312.18,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2392203.5625,56.0,75.29,7.0,9.0,22370711856.64,784.0,56.0
84,9337164800.0,3197706270.72,4182530273.28,CFHW_SchedulePDP_hwcf,2337.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,600998.5,36.0,68.77,7.0,9.0,16717401344.0,784.0,36.0
85,9986585600.0,3492916654.08,2856700047.36,CFHW_SchedulePDP_hwcf,1931.34,186.36,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,604310.46875,18.0,67.35,7.0,9.0,16336202301.44,784.0,18.0
86,10839577600.0,4653421854.72,2461935242.24,CFHW_SchedulePDP_hwcf,1792.49,164.42,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,675205.5,9.0,61.33,7.0,9.0,17954934696.96,784.0,9.0
87,10711987200.0,3495849553.92,4498869754.88,CFHW_SchedulePDP_hwcf,2254.38,176.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,678645.5,27.0,68.6,7.0,9.0,18706706508.800003,784.0,27.0
88,10518451200.0,4652796518.4,2742931880.96,CFHW_SchedulePDP_hwcf,1761.32,120.37,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,703664.71875,9.0,73.29,7.0,9.0,17914179599.36,784.0,9.0
89,9337164800.0,3194000701.44,3529027527.68,CFHW_SchedulePDP_hwcf,2036.95,133.29,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,592785.46875,56.0,74.41,7.0,9.0,16060193029.12,784.0,56.0
90,9337164800.0,3194612275.2,3167426792.96,CFHW_SchedulePDP_hwcf,2186.24,173.37,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,556647.5,56.0,61.43,7.0,9.0,15699203868.16,784.0,56.0
91,12475315200.0,4656543621.12,2535322926.08,CFHW_SchedulePDP_hwcf,1785.82,176.97,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,824183.5,9.0,68.08,7.0,9.0,19667181747.2,784.0,9.0
92,9337164800.0,3197706270.72,4182530273.28,CFHW_SchedulePDP_hwcf,2337.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,600998.5,56.0,68.77,7.0,9.0,16717401344.0,784.0,56.0
93,9337164800.0,3194781726.72,3161440778.24,CFHW_SchedulePDP_hwcf,2229.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,563458.46875,36.0,67.29,7.0,9.0,15693387304.96,784.0,36.0
94,10711987200.0,3495849553.92,3087755857.92,CFHW_SchedulePDP_hwcf,1958.09,176.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,678645.5,18.0,68.6,7.0,9.0,17295592611.84,784.0,18.0
95,9337164800.0,3197706270.72,4182530273.28,CFHW_SchedulePDP_hwcf,2337.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,600998.5,45.0,68.77,7.0,9.0,16717401344.0,784.0,45.0
96,9337164800.0,3194612275.2,3167426792.96,CFHW_SchedulePDP_hwcf,2186.24,173.37,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,556647.5,112.0,61.43,7.0,9.0,15699203868.16,784.0,112.0
97,9337164800.0,3194781726.72,3161440778.24,CFHW_SchedulePDP_hwcf,2229.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,563458.46875,45.0,67.29,7.0,9.0,15693387304.96,784.0,45.0
98,9337164800.0,3194612275.2,3167426792.96,CFHW_SchedulePDP_hwcf,2186.24,173.37,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,556647.5,36.0,61.43,7.0,9.0,15699203868.16,784.0,36.0
99,9826022400.0,3492132188.16,2998637870.08,CFHW_SchedulePDP_hwcf,1847.45,138.25,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,621277.96875,18.0,74.23,7.0,9.0,16316792458.24,784.0,18.0
100,9337164800.0,3197706270.72,4182530273.28,CFHW_SchedulePDP_hwcf,2337.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,600998.5,112.0,68.77,7.0,9.0,16717401344.0,784.0,112.0
101,9337164800.0,3194000701.44,3529027527.68,CFHW_SchedulePDP_hwcf,2036.95,133.29,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,592785.46875,45.0,74.41,7.0,9.0,16060193029.12,784.0,45.0
102,9986585600.0,3492747202.56,2869834798.08,CFHW_SchedulePDP_hwcf,1915.54,183.53,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,598269.5,18.0,61.31,7.0,9.0,16349167600.64,784.0,18.0
103,9826022400.0,3492132188.16,3603342830.08,CFHW_SchedulePDP_hwcf,1995.6,138.25,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,621277.96875,27.0,74.23,7.0,9.0,16921497418.24,784.0,27.0
104,9337164800.0,3194781726.72,3161440778.24,CFHW_SchedulePDP_hwcf,2229.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,563458.46875,112.0,67.29,7.0,9.0,15693387304.96,784.0,112.0
105,9337164800.0,3194612275.2,3167426792.96,CFHW_SchedulePDP_hwcf,2186.24,173.37,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,556647.5,45.0,61.43,7.0,9.0,15699203868.16,784.0,45.0
106,9986585600.0,3492916654.08,3260746191.36,CFHW_SchedulePDP_hwcf,2164.15,186.36,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,604310.46875,27.0,67.35,7.0,9.0,16740248445.44,784.0,27.0
107,9337164800.0,3194000701.44,3529027527.68,CFHW_SchedulePDP_hwcf,2036.95,133.29,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,592785.46875,36.0,74.41,7.0,9.0,16060193029.12,784.0,36.0
108,10919859200.0,4653594746.88,2444599147.52,CFHW_SchedulePDP_hwcf,1795.99,168.22,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,689910.46875,9.0,67.08,7.0,9.0,18018053094.4,784.0,9.0
109,9337164800.0,3194781726.72,3161440778.24,CFHW_SchedulePDP_hwcf,2229.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,563458.46875,56.0,67.29,7.0,9.0,15693387304.96,784.0,56.0
110,9986585600.0,3492747202.56,3266732206.08,CFHW_SchedulePDP_hwcf,2127.18,183.53,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,598269.5,27.0,61.31,7.0,9.0,16746065008.64,784.0,27.0
111,9337164800.0,3194000701.44,3529027527.68,CFHW_SchedulePDP_hwcf,2036.95,133.29,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,592785.46875,112.0,74.41,7.0,9.0,16060193029.12,784.0,112.0
